trip_id,driver_id,trip_date,duration_minutes,distance_miles,average_speed_mph,max_speed_mph,harsh_braking_events,harsh_acceleration_events,sharp_cornering_events,phone_usage_seconds,night_driving,rush_hour,highway_percent,weather_adverse,speeding_percent,had_claim,claim_amount
TRIP_DRIVER_072_0034,DRIVER_072,2025-04-29,17,39.20928721126638,19.558553224372,41.85391914233178,0,0,0,24,1,0,0.5163072957250662,1,0.2264516176866892,0,0.0
TRIP_DRIVER_072_0035,DRIVER_072,2025-05-25,89,49.19991490986868,41.331705643615976,47.237646426939875,1,0,1,30,0,0,0.1500641438299941,0,0.08650501806425079,0,0.0
TRIP_DRIVER_072_0036,DRIVER_072,2025-04-15,60,35.756616220087786,19.99774093693853,88.95375540087113,2,1,0,16,0,0,0.8908893822986044,1,0.13786240164859598,0,0.0
TRIP_DRIVER_072_0037,DRIVER_072,2025-01-27,70,8.341682300402592,33.233096888702576,51.93074405931489,4,1,0,22,0,1,0.8725588640013999,0,0.19172961542952224,0,0.0
TRIP_DRIVER_072_0038,DRIVER_072,2025-04-15,66,9.216618628254425,40.624711701804145,78.215876841912,2,1,1,31,0,1,0.8300210378523412,0,0.0794812817803843,0,0.0
TRIP_DRIVER_072_0039,DRIVER_072,2025-03-11,58,16.705168319961516,44.30135265482012,69.59787009256485,2,1,0,20,1,0,0.630688384167708,0,0.09558390848504567,0,0.0
TRIP_DRIVER_072_0040,DRIVER_072,2025-03-15,86,49.34994113864075,38.235995321502514,69.18950012140763,2,2,1,15,1,0,0.45221121481608684,1,0.24499654796404854,0,0.0
TRIP_DRIVER_072_0041,DRIVER_072,2025-02-12,15,13.106790935486824,44.307791868984935,74.76338289194423,3,0,0,19,1,0,0.20309829991619377,1,0.2902533949865469,0,0.0
TRIP_DRIVER_072_0042,DRIVER_072,2025-01-20,70,40.77671451010834,30.52168169375488,63.35337576371146,4,1,3,12,0,0,0.18441174246373326,0,0.12330197446271102,0,0.0
TRIP_DRIVER_072_0043,DRIVER_072,2025-04-29,99,22.399656206519815,18.116970566310936,74.62069399746834,5,1,1,30,0,0,0.7848680017896514,0,0.34768461183466975,0,0.0
TRIP_DRIVER_072_0044,DRIVER_072,2025-06-02,84,8.337391923870557,19.36709479447326,59.3311403506569,3,1,2,35,1,0,0.8469278783582062,0,0.09893127524634204,0,0.0
TRIP_DRIVER_072_0045,DRIVER_072,2025-06-05,106,10.345771480734403,18.838551587832313,46.637057016419746,1,3,0,31,0,0,0.6024801182342465,1,0.34765593639549397,0,0.0
TRIP_DRIVER_072_0046,DRIVER_072,2025-05-25,117,48.48587701221204,25.94449242152458,65.01675276445398,2,0,4,27,0,0,0.20684178358693228,0,0.15947088565448658,0,0.0
TRIP_DRIVER_072_0047,DRIVER_072,2025-03-08,103,40.01939520170158,34.11522644209964,55.12991367407903,1,1,2,36,0,1,0.3328643074004508,0,0.3564375829875564,0,0.0
TRIP_DRIVER_072_0048,DRIVER_072,2025-04-21,109,3.758524433560759,33.44317510884413,44.31325689443731,1,0,1,32,0,1,0.05720410820675992,0,0.316887351961248,0,0.0
TRIP_DRIVER_072_0049,DRIVER_072,2025-04-22,25,2.739682092268447,40.975364825695955,62.977023852250845,3,1,3,21,0,0,0.544762522678253,0,0.3203869006895641,0,0.0
TRIP_DRIVER_072_0050,DRIVER_072,2025-06-29,16,46.72196639397589,39.54506267907307,59.28350673256964,2,2,0,27,1,1,0.14357179856832392,1,0.28096601266298715,0,0.0
TRIP_DRIVER_072_0051,DRIVER_072,2025-01-21,19,16.98202213253568,15.44052132625137,42.391142587943,2,2,2,26,1,1,0.30169267612225537,0,0.3101282345278424,0,0.0
TRIP_DRIVER_072_0052,DRIVER_072,2025-04-16,11,37.71765385407758,25.780383945641333,81.58435955792886,0,2,0,23,0,0,0.8374267290966255,1,0.3331670246839024,0,0.0
TRIP_DRIVER_072_0053,DRIVER_072,2025-03-20,103,14.190965763932349,17.85216566736746,78.2635246331879,1,1,0,25,1,0,0.45978635893166364,0,0.30590431184378586,0,0.0
TRIP_DRIVER_072_0054,DRIVER_072,2025-01-24,82,10.84348959159543,37.88075988131455,71.61393469439477,2,1,1,25,0,0,0.14022310031902552,0,0.15552512511154093,0,0.0
TRIP_DRIVER_072_0055,DRIVER_072,2025-05-02,58,22.558769827958407,28.502261637184212,67.7213287273418,3,2,1,25,0,0,0.555767953403458,0,0.2830168996316607,0,0.0
TRIP_DRIVER_072_0056,DRIVER_072,2025-03-06,11,26.983937513490066,15.46835250419746,75.39684403042045,0,2,0,26,1,1,0.8971428100139137,0,0.08195470144105543,0,0.0
TRIP_DRIVER_072_0057,DRIVER_072,2025-04-01,91,10.17456986620269,30.18742030315749,53.131683031284425,3,1,1,35,0,0,0.20244940164870295,0,0.18296668355307477,0,0.0
TRIP_DRIVER_072_0058,DRIVER_072,2025-01-20,27,11.425707440600462,32.37168242886634,80.47573755549604,2,0,1,24,1,0,0.30481319453190936,0,0.20438506292091702,0,0.0
TRIP_DRIVER_072_0059,DRIVER_072,2025-05-12,116,35.642770888149755,17.60100391584872,61.041585747355164,3,2,1,31,0,0,0.7549990165215206,1,0.20569795820738523,0,0.0
TRIP_DRIVER_072_0060,DRIVER_072,2025-01-03,94,11.258370703790142,29.948508227274484,79.63603076900247,0,1,2,29,1,0,0.8109594254310707,0,0.24526929311055695,0,0.0
TRIP_DRIVER_072_0061,DRIVER_072,2025-03-06,100,20.724333305819847,40.56594840599157,53.492849665942934,1,3,0,39,1,1,0.11745054179086767,0,0.35816055976771527,0,0.0
TRIP_DRIVER_072_0062,DRIVER_072,2025-03-08,41,2.4309476311761604,39.15127397772104,47.50398075057668,2,1,0,17,0,1,0.26471137995565386,0,0.21180463407825276,0,0.0
TRIP_DRIVER_072_0063,DRIVER_072,2025-01-29,72,44.37969712577614,15.863939891458191,51.30803444151209,1,1,1,35,0,0,0.7564631194079924,0,0.29283324711670133,0,0.0
TRIP_DRIVER_072_0064,DRIVER_072,2025-06-27,31,45.42791779477048,43.321697870836545,43.88559425534776,1,0,0,27,1,0,0.02746453243893998,0,0.18661012833827825,0,0.0
TRIP_DRIVER_072_0065,DRIVER_072,2025-02-02,19,19.160876189034745,27.992837458776087,64.33839859024005,3,2,0,26,1,0,0.6454660144904969,0,0.2468392651807871,0,0.0
TRIP_DRIVER_072_0066,DRIVER_072,2025-02-18,48,34.30101367908761,44.64086491103514,75.3125696664392,1,1,0,25,1,0,0.8573196218792608,0,0.23692451003068044,0,0.0
TRIP_DRIVER_072_0067,DRIVER_072,2025-06-26,41,13.85464924594142,31.644343588834914,71.30673866230092,0,0,2,25,0,1,0.3860173451858976,0,0.2648412130673107,0,0.0
TRIP_DRIVER_072_0068,DRIVER_072,2025-04-12,9,32.67535391098708,35.0247367255483,89.39883758615136,4,2,0,18,0,0,0.2695687787110307,0,0.13727546647952543,0,0.0
TRIP_DRIVER_072_0069,DRIVER_072,2025-02-21,86,46.58742641483744,31.25847423496902,54.10797312751905,1,1,2,31,0,0,0.7709968487830949,1,0.147057976936115,0,0.0
TRIP_DRIVER_072_0070,DRIVER_072,2025-03-23,31,6.040293263914574,34.92897696784094,47.32258590325866,3,0,2,28,0,0,0.14453053751723877,0,0.07816028149900223,0,0.0
TRIP_DRIVER_073_0000,DRIVER_073,2025-02-27,26,14.4182427135383,37.87323269761275,67.58896629769193,0,0,1,20,0,0,0.2515436807213779,0,0.27651582801491525,0,0.0
TRIP_DRIVER_073_0001,DRIVER_073,2025-01-29,114,48.979657226080825,38.465110119697826,81.129859048065,1,0,0,16,0,0,0.5712682923073862,0,0.15238113165675457,0,0.0
TRIP_DRIVER_073_0002,DRIVER_073,2025-01-05,30,28.143297919725722,40.787026599877294,39.66447777297494,0,0,0,19,0,1,0.6968166288726925,0,0.2876608670042098,0,0.0
TRIP_DRIVER_073_0003,DRIVER_073,2025-01-07,46,5.477419546931976,15.517131228308585,37.24013984265204,3,0,2,16,0,0,0.013543286666522159,0,0.257012779030647,0,0.0
TRIP_DRIVER_073_0004,DRIVER_073,2025-05-26,101,45.47135833833339,16.642590899790775,33.0675705025595,3,2,1,17,0,0,0.6153643554627973,0,0.13165228087677586,0,0.0
TRIP_DRIVER_073_0005,DRIVER_073,2025-01-17,8,40.978872149513535,29.248277382831077,71.46209158941454,5,0,0,10,1,1,0.7535205638993328,0,0.14394484555380896,0,0.0
TRIP_DRIVER_073_0006,DRIVER_073,2025-01-06,58,39.00274390379369,28.766356129881967,68.47368413507911,4,0,0,16,0,1,0.3430066285958556,0,0.2137811451022065,0,0.0
TRIP_DRIVER_073_0007,DRIVER_073,2025-05-13,29,49.97818383486771,16.186962206437315,80.23014890023225,2,1,2,15,0,0,0.07709312898788212,1,0.30689946913122845,0,0.0
TRIP_DRIVER_073_0008,DRIVER_073,2025-05-30,20,10.042561891284283,40.18273567221675,80.78767774182724,2,2,0,22,1,1,0.6748347467043541,1,0.09712251762949639,0,0.0
TRIP_DRIVER_073_0009,DRIVER_073,2025-03-10,17,30.474458583042097,32.52192226405717,79.26168994895018,0,0,0,26,1,0,0.9956000522096726,0,0.26966079198335025,0,0.0
TRIP_DRIVER_073_0010,DRIVER_073,2025-04-04,18,17.730460710962387,39.184431893405545,86.44005015800381,2,1,0,19,0,1,0.15980405549833432,0,0.034033623794450844,0,0.0
TRIP_DRIVER_073_0011,DRIVER_073,2025-05-14,103,44.020254951684876,41.853981258719074,78.91656860417,3,1,0,20,0,0,0.6720408773501589,1,0.3263885480251304,0,0.0
TRIP_DRIVER_073_0012,DRIVER_073,2025-02-06,75,39.005046481285554,41.889828141594315,57.177456981980974,1,2,0,12,1,1,0.4042507393669965,0,0.11152728976912465,0,0.0
TRIP_DRIVER_073_0013,DRIVER_073,2025-05-23,6,19.03724492210054,30.813309001688086,56.71046237796252,1,1,0,21,0,1,0.8314465237598653,0,0.16981492663596504,0,0.0
TRIP_DRIVER_073_0014,DRIVER_073,2025-03-13,63,21.201565510034367,18.65330998216473,77.28239960785375,0,0,0,21,0,1,0.467011682868843,1,0.18519065295550838,0,0.0
TRIP_DRIVER_073_0015,DRIVER_073,2025-04-15,67,3.812114998460969,23.744497302321243,82.5924231104422,0,0,0,19,0,0,0.8078738768544432,0,0.11975171563661152,0,0.0
TRIP_DRIVER_073_0016,DRIVER_073,2025-03-29,89,12.981718636260627,42.3480413594796,41.86486949370858,0,0,1,23,1,0,0.7451027804254603,0,0.1998703971381208,0,0.0
TRIP_DRIVER_073_0017,DRIVER_073,2025-01-07,70,23.339144605630448,32.99426228401283,78.08761488990284,1,0,1,17,1,0,0.4505744172002475,1,0.32502153232756875,0,0.0
TRIP_DRIVER_073_0018,DRIVER_073,2025-03-30,22,46.63091047078641,29.764266970464337,79.26796828762853,2,1,0,17,0,0,0.7718037761193309,0,0.05524986790534301,0,0.0
TRIP_DRIVER_073_0019,DRIVER_073,2025-01-03,17,49.17841445666794,42.65734660704355,55.31277417884281,0,0,2,14,1,1,0.11785781508222493,0,0.2949230741030225,0,0.0
TRIP_DRIVER_073_0020,DRIVER_073,2025-06-11,65,36.81742840496123,18.216256958594006,64.77842956870599,0,1,0,20,1,0,0.30613525508739114,0,0.32448256648811713,0,0.0
TRIP_DRIVER_073_0021,DRIVER_073,2025-02-07,76,2.71300165366185,29.15389301246889,87.14675422072698,3,0,1,12,0,0,0.2825664930681343,0,0.11893458428021042,0,0.0
TRIP_DRIVER_073_0022,DRIVER_073,2025-02-25,14,1.070068183947095,33.9902655249888,66.96471099991119,1,3,0,17,1,0,0.344789828320874,1,0.12393873050752485,0,0.0
TRIP_DRIVER_073_0023,DRIVER_073,2025-03-31,74,30.350196818971277,27.82112796244239,62.39859662942225,0,3,1,22,0,0,0.5234583625649915,0,0.3105011931838402,0,0.0
TRIP_DRIVER_073_0024,DRIVER_073,2025-01-15,10,17.995188423040144,17.37309917522475,67.75121799207605,3,1,1,10,0,0,0.635518911446777,0,0.2612713885122792,0,0.0
TRIP_DRIVER_073_0025,DRIVER_073,2025-01-19,31,13.208858402222441,17.292655079202525,43.67739240226327,3,1,0,14,0,0,0.7442109277966915,0,0.2641649279794571,0,0.0
TRIP_DRIVER_073_0026,DRIVER_073,2025-04-09,17,18.252317895904515,29.807650050156063,72.10770651636751,1,1,1,18,0,0,0.29243622043277273,0,0.22299024238465384,0,0.0
TRIP_DRIVER_073_0027,DRIVER_073,2025-05-10,52,9.288491687252572,23.814318584929996,54.561290688585466,2,2,2,18,0,0,0.6741384675426849,0,0.16151667439090653,0,0.0
TRIP_DRIVER_073_0028,DRIVER_073,2025-04-20,44,49.01124122677833,42.78775714377413,57.78849927705123,1,1,0,16,0,0,0.6038683863055825,1,0.28834615464698926,0,0.0
TRIP_DRIVER_073_0029,DRIVER_073,2025-03-29,56,35.8985885275317,22.9408520408157,58.4243367053756,1,1,0,18,0,1,0.6096241232126905,0,0.04167953786789057,0,0.0
TRIP_DRIVER_073_0030,DRIVER_073,2025-06-26,63,38.008094283926084,41.44228667485868,47.23820503750315,3,1,0,16,0,0,0.6574362280068342,0,0.258809759281993,0,0.0
TRIP_DRIVER_073_0031,DRIVER_073,2025-05-17,22,36.02513059851768,36.649539918028154,63.37257074131066,4,1,0,21,0,0,0.3356557053037844,0,0.3015052151855545,0,0.0
TRIP_DRIVER_073_0032,DRIVER_073,2025-05-28,22,39.04235918074261,31.736962457358146,69.99595580350221,2,0,1,18,0,0,0.15915874480316528,0,0.2854727729575148,0,0.0
TRIP_DRIVER_073_0033,DRIVER_073,2025-05-08,31,45.149582242674335,43.968815865497966,56.84198379049686,0,1,1,9,0,1,0.884057595888513,0,0.11240354376081452,0,0.0
TRIP_DRIVER_073_0034,DRIVER_073,2025-06-01,96,23.640739483821662,21.740021980438232,56.50803916058415,1,0,1,20,0,1,0.8696146650568986,0,0.13002502055125267,0,0.0
TRIP_DRIVER_073_0035,DRIVER_073,2025-04-27,32,38.06263126440293,35.345952027795704,35.37537616839954,2,0,0,13,0,0,0.6444778435631093,0,0.29979009461722594,0,0.0
TRIP_DRIVER_073_0036,DRIVER_073,2025-04-11,104,11.920351661595088,33.56183545600525,34.70682538336647,0,0,1,15,0,0,0.06255449165650417,0,0.12361171225757123,0,0.0
TRIP_DRIVER_073_0037,DRIVER_073,2025-04-01,84,16.363164333298645,39.875132688287835,49.90595766251514,1,0,0,20,0,0,0.8024812693026743,0,0.16117353153836356,0,0.0
TRIP_DRIVER_073_0038,DRIVER_073,2025-04-26,60,9.901292606801597,16.240736713864603,43.21418900401194,2,0,0,15,1,0,0.09183175156243384,0,0.269277398728343,0,0.0
TRIP_DRIVER_073_0039,DRIVER_073,2025-03-16,99,32.16170631501741,28.92076885217984,66.14325485511776,4,0,2,12,1,0,0.767368835499525,0,0.06036786825590734,0,0.0
TRIP_DRIVER_073_0040,DRIVER_073,2025-02-24,17,31.251891253523446,15.265663770435168,59.02422165530445,2,0,0,23,0,0,0.16904971945490854,0,0.2569615023133262,0,0.0
TRIP_DRIVER_073_0041,DRIVER_073,2025-05-01,72,48.140607993720536,23.066903374533965,66.61051129572762,3,2,0,12,0,0,0.6457923512772225,0,0.14584037920186907,0,0.0
TRIP_DRIVER_073_0042,DRIVER_073,2025-06-28,81,18.39275307438539,19.21971661194813,75.83902554259474,1,2,1,16,0,1,0.9589336747214489,0,0.19092543441624504,0,0.0
TRIP_DRIVER_073_0043,DRIVER_073,2025-01-14,98,32.96459206121915,43.004053145353616,85.26093923194905,4,1,1,18,0,0,0.8105200996701732,0,0.22885796924043414,0,0.0
TRIP_DRIVER_073_0044,DRIVER_073,2025-02-02,23,12.570720907678778,24.868074051890385,52.02366726457243,0,1,0,12,0,0,0.5737543057962352,0,0.1369048817526092,0,0.0
TRIP_DRIVER_073_0045,DRIVER_073,2025-06-26,91,39.460539398518776,28.47966165722655,56.139467417285736,4,0,1,23,0,1,0.9314252186149026,0,0.07316898508771646,0,0.0
TRIP_DRIVER_073_0046,DRIVER_073,2025-01-25,32,42.921795934070325,32.17981855532285,86.30115004712492,1,0,0,16,1,0,0.834189204294389,1,0.2311582252032901,0,0.0
TRIP_DRIVER_073_0047,DRIVER_073,2025-06-14,17,20.139138509653414,18.37873716114396,69.0848394414209,2,0,1,17,0,0,0.6951911987326751,0,0.14472730993096486,0,0.0
TRIP_DRIVER_073_0048,DRIVER_073,2025-06-28,24,39.10676581642129,39.18519505626289,58.66435289184048,1,0,0,22,0,0,0.45405743307479385,0,0.07990876652885288,0,0.0
TRIP_DRIVER_073_0049,DRIVER_073,2025-03-22,34,42.49219423438261,16.690945011566157,52.15639502961492,3,2,3,19,1,0,0.9888398232723948,0,0.047581683837038605,0,0.0
TRIP_DRIVER_073_0050,DRIVER_073,2025-02-16,10,24.511209090993503,22.470779256196476,36.88350862114218,0,1,1,18,1,0,0.07252119636372412,0,0.217200217172341,0,0.0
TRIP_DRIVER_073_0051,DRIVER_073,2025-06-13,118,31.93779549453169,30.362406514454406,54.31688861237317,1,0,0,24,0,0,0.8518186912488424,0,0.053983172081116804,0,0.0
TRIP_DRIVER_073_0052,DRIVER_073,2025-02-15,119,21.695387207924473,37.21317439552777,42.43846627681015,0,0,0,15,0,1,0.11441890382947428,0,0.27958584182202945,0,0.0
TRIP_DRIVER_073_0053,DRIVER_073,2025-01-25,86,24.708009097539904,29.11724814107053,60.28422239521115,1,1,0,16,0,0,0.03048234088353796,1,0.045214263725386186,0,0.0
TRIP_DRIVER_073_0054,DRIVER_073,2025-06-19,100,20.717769501801232,26.501963188627066,55.34791280603715,2,2,0,12,1,0,0.5607265925754237,1,0.1227903468550765,0,0.0
TRIP_DRIVER_073_0055,DRIVER_073,2025-02-18,81,37.18308396780071,28.05476325640562,49.10825367490647,1,3,0,20,0,0,0.8966212130969543,0,0.2548370428909533,0,0.0
TRIP_DRIVER_073_0056,DRIVER_073,2025-02-05,19,18.626728722148,40.1657506902201,74.3218214330572,2,0,1,13,1,0,0.6868305192690423,1,0.29221566372014185,0,0.0
TRIP_DRIVER_073_0057,DRIVER_073,2025-04-08,51,31.03928530005036,41.736328000562175,43.139296425242314,1,1,0,18,0,0,0.725628565247603,0,0.32299434015763,0,0.0
TRIP_DRIVER_073_0058,DRIVER_073,2025-01-06,6,12.896868600288201,36.15960125026457,49.17832179699155,2,0,1,14,0,0,0.34588215912838427,0,0.06978025352537072,0,0.0
TRIP_DRIVER_073_0059,DRIVER_073,2025-02-15,97,5.150841512604044,36.88192355530116,59.31078787742995,1,1,1,18,0,0,0.4804681807051402,0,0.09857699612694037,0,0.0
TRIP_DRIVER_073_0060,DRIVER_073,2025-06-26,28,22.348521576272947,44.25688829270584,34.624116411450146,1,0,0,17,0,0,0.9229671183619982,0,0.1272063224022527,0,0.0
TRIP_DRIVER_073_0061,DRIVER_073,2025-02-20,85,35.86162446115461,38.5003396756906,87.67831047486096,2,0,1,15,0,1,0.9043625243903085,0,0.06826910241971305,0,0.0
TRIP_DRIVER_073_0062,DRIVER_073,2025-01-09,52,30.40945880444504,24.92595517025285,44.67204259474827,0,0,0,13,0,1,0.13525422654503172,1,0.11983365161158174,0,0.0
TRIP_DRIVER_073_0063,DRIVER_073,2025-04-07,94,41.9139137893482,43.47674381520701,84.9812096522292,2,0,0,20,0,1,0.8165420036881167,0,0.08750201540529912,0,0.0
TRIP_DRIVER_073_0064,DRIVER_073,2025-04-13,18,41.03589580726539,31.266327616464974,72.9822915988669,1,1,0,13,0,0,0.16362224699472305,0,0.11325483737258277,0,0.0
TRIP_DRIVER_073_0065,DRIVER_073,2025-05-24,100,38.91019541395342,41.782866464458486,38.212291030467284,3,0,0,18,0,0,0.8828606831936655,0,0.16687182960940225,0,0.0
TRIP_DRIVER_073_0066,DRIVER_073,2025-02-06,36,18.357023556053022,40.62083807011394,44.09545533980731,2,0,0,20,0,1,0.28029011977383433,1,0.12336667856335423,0,0.0
TRIP_DRIVER_073_0067,DRIVER_073,2025-02-23,61,3.9948635092278355,17.993507141734305,85.87638102413062,0,2,0,18,0,0,0.8709625556575736,0,0.22082195230916446,0,0.0
TRIP_DRIVER_073_0068,DRIVER_073,2025-03-06,47,48.66861411206796,25.557463236108585,82.0124988995796,0,0,0,16,0,0,0.5972688901525864,1,0.3264255090510263,0,0.0
TRIP_DRIVER_073_0069,DRIVER_073,2025-04-28,109,45.430786733110196,31.5931679356277,44.130220628320956,0,0,0,21,0,0,0.39179403479083663,0,0.08961277213424026,0,0.0
TRIP_DRIVER_073_0070,DRIVER_073,2025-06-01,64,10.043032267552164,43.717296759028,45.28368205800145,3,0,1,24,0,0,0.45863424590494206,0,0.2033518684456396,0,0.0
TRIP_DRIVER_073_0071,DRIVER_073,2025-03-01,79,31.118057408668456,25.760119455068544,72.42868749367197,3,0,0,16,0,0,0.23317347347361717,0,0.1498806952707007,0,0.0
TRIP_DRIVER_073_0072,DRIVER_073,2025-01-26,20,37.18574182477229,25.874292862725472,50.548729716865,1,0,1,13,1,1,0.29993728558410093,0,0.04843904903766573,0,0.0
TRIP_DRIVER_073_0073,DRIVER_073,2025-03-31,81,43.47412919507485,36.9498934423641,42.96966290558721,1,1,0,24,0,0,0.10931386492958828,0,0.22158038697606142,0,0.0
TRIP_DRIVER_073_0074,DRIVER_073,2025-05-01,37,47.27686047471321,28.075451425111726,87.33064482017373,0,2,0,18,1,0,0.9859752901135069,0,0.10421897304411609,0,0.0
TRIP_DRIVER_073_0075,DRIVER_073,2025-05-03,26,7.947170171914728,16.083054746057456,61.91668930311614,1,1,0,8,0,1,0.22781416230158458,0,0.23890763283965222,0,0.0
TRIP_DRIVER_073_0076,DRIVER_073,2025-02-06,51,24.18340867710754,28.72637340745615,41.34964701070046,1,0,1,18,0,0,0.7970523550352949,0,0.25016631469377215,0,0.0
TRIP_DRIVER_073_0077,DRIVER_073,2025-02-04,53,49.53409963118002,42.788211434613814,86.52777579091513,3,2,1,22,1,1,0.17571111356389524,0,0.2171499550850175,0,0.0
TRIP_DRIVER_073_0078,DRIVER_073,2025-03-09,59,12.574435372635499,42.74227806977267,47.57602116314979,1,0,1,20,0,0,0.8533147832702682,1,0.2385049864435383,0,0.0
TRIP_DRIVER_073_0079,DRIVER_073,2025-03-21,105,12.278281742183603,32.75542757282908,69.38251286547703,1,1,1,18,0,0,0.02381350406279026,0,0.24296735522902968,0,0.0
TRIP_DRIVER_073_0080,DRIVER_073,2025-01-10,80,22.776404659252787,27.88835624339107,78.44299999525303,0,1,0,18,1,0,0.07685744058622612,0,0.05072470284783112,0,0.0
TRIP_DRIVER_073_0081,DRIVER_073,2025-06-05,50,5.6261448782527435,33.08983980379874,57.78296857366675,1,2,2,17,0,0,0.6054602289174634,0,0.1942807048855717,0,0.0
TRIP_DRIVER_073_0082,DRIVER_073,2025-01-25,93,1.5283098407154707,37.28964818844814,69.84663860475551,1,3,2,23,1,0,0.6434331429857953,1,0.055126239952945924,0,0.0
TRIP_DRIVER_073_0083,DRIVER_073,2025-04-27,31,19.601445713218748,24.432128320096385,80.02930326885085,0,2,1,15,0,0,0.9923958451407259,0,0.26733759133686735,0,0.0
TRIP_DRIVER_073_0084,DRIVER_073,2025-02-27,60,37.45602597823625,22.441886975605208,60.573420346911824,2,1,1,21,0,1,0.9395703327521764,0,0.07508378042921751,0,0.0
TRIP_DRIVER_073_0085,DRIVER_073,2025-03-19,119,13.990027325537303,32.86445675827775,65.37713139139458,0,0,0,18,0,0,0.9222498926111355,0,0.1361205309318321,0,0.0
TRIP_DRIVER_073_0086,DRIVER_073,2025-05-13,88,49.62285354932128,31.145949978643934,71.14441034523367,2,2,0,20,0,1,0.7548728194763789,0,0.04693328537917335,0,0.0
TRIP_DRIVER_073_0087,DRIVER_073,2025-01-15,101,41.493581448134805,21.482332628275827,63.74419992663153,1,1,0,17,0,0,0.38103851556663515,0,0.23530971530669653,0,0.0
TRIP_DRIVER_073_0088,DRIVER_073,2025-06-25,46,6.978493894842814,41.32942628826014,64.64863127607231,3,1,1,22,0,0,0.37919419635702967,0,0.2648638701340343,0,0.0
TRIP_DRIVER_073_0089,DRIVER_073,2025-05-04,108,26.325093451102987,29.36305322935628,56.49823707692089,3,2,0,15,0,1,0.15818188876277572,0,0.2528950481356468,0,0.0
TRIP_DRIVER_073_0090,DRIVER_073,2025-06-04,115,35.505432775805744,23.670587756374072,61.75105313384781,1,0,1,14,0,0,0.7669386033136202,0,0.060891746402297574,0,0.0
TRIP_DRIVER_073_0091,DRIVER_073,2025-05-13,59,48.77282692249523,39.47112694271787,68.32919370465636,0,4,1,15,0,1,0.7679373077082353,0,0.26800340117010624,0,0.0
TRIP_DRIVER_073_0092,DRIVER_073,2025-06-20,8,3.5072077003722586,27.095532842650158,39.837897699126756,1,1,0,18,1,0,0.7285181075138716,1,0.16799187151972028,0,0.0
TRIP_DRIVER_073_0093,DRIVER_073,2025-05-18,79,47.266086866612106,26.380825213941016,73.3801760514738,1,1,0,19,0,0,0.03838273839802275,1,0.30855943531218666,0,0.0
TRIP_DRIVER_073_0094,DRIVER_073,2025-05-09,37,39.42433544878044,16.41124195820086,37.75001398740317,2,1,0,21,1,0,0.5612274052370285,1,0.03917732756360248,0,0.0
TRIP_DRIVER_073_0095,DRIVER_073,2025-04-17,48,25.798264722616192,21.96977802728327,52.225184978525,2,0,0,18,1,1,0.7006213698179943,1,0.19283193960666878,0,0.0
TRIP_DRIVER_073_0096,DRIVER_073,2025-04-06,94,49.235396793181465,16.874814488208465,38.41219652319628,1,0,0,16,0,1,0.23136147750433966,0,0.09954242136244629,0,0.0
TRIP_DRIVER_073_0097,DRIVER_073,2025-06-04,60,37.39282599094578,25.763727877193173,85.03384894655836,0,1,0,12,0,1,0.49380610119572454,1,0.15133901028387384,0,0.0
TRIP_DRIVER_073_0098,DRIVER_073,2025-04-08,20,6.489273615140022,40.36373879884823,69.52314941576186,2,0,0,18,0,1,0.6196245258753786,1,0.11659258598720662,0,0.0
TRIP_DRIVER_073_0099,DRIVER_073,2025-03-01,107,45.495308505030465,34.03819754993083,86.3751530001703,1,1,0,11,0,1,0.5513473607130387,1,0.10843460601103155,0,0.0
TRIP_DRIVER_073_0100,DRIVER_073,2025-06-10,36,21.395311863943217,16.949246271459653,68.36281382222825,2,0,0,20,0,1,0.06170855620337412,0,0.23288909000169172,0,0.0
TRIP_DRIVER_073_0101,DRIVER_073,2025-02-09,23,47.00900758585421,43.96105614597151,86.34487911401521,2,1,0,24,1,1,0.5563049814501488,0,0.2120130467054459,0,0.0
TRIP_DRIVER_073_0102,DRIVER_073,2025-04-01,64,24.774024034444253,17.06020651912439,41.45696070727498,1,0,2,22,0,0,0.7158527582062418,1,0.04227124426184724,0,0.0
TRIP_DRIVER_073_0103,DRIVER_073,2025-03-31,70,19.048896864132587,20.266759131753805,83.41063649844965,1,1,1,22,0,1,0.07042347642326885,0,0.23707366968780458,0,0.0
TRIP_DRIVER_073_0104,DRIVER_073,2025-01-07,87,12.082883482335898,40.260903270169266,67.08922033720748,2,0,3,20,1,1,0.45650173827386586,0,0.12747421545616844,0,0.0
TRIP_DRIVER_073_0105,DRIVER_073,2025-01-26,74,12.315360776697812,37.812091751171096,55.283245675327684,1,0,0,15,0,0,0.03492802902075032,0,0.03466315917550002,0,0.0
TRIP_DRIVER_073_0106,DRIVER_073,2025-02-18,40,44.39919589386044,37.059563412271764,45.13745559014556,0,1,1,24,0,1,0.5984802610707027,0,0.25309892533548534,0,0.0
TRIP_DRIVER_073_0107,DRIVER_073,2025-02-10,75,12.907367602311556,28.591830602551706,74.56717717101283,2,1,0,14,0,1,0.7996293375277816,0,0.054678518499331114,0,0.0
TRIP_DRIVER_073_0108,DRIVER_073,2025-05-14,95,22.340793190086362,43.8989410468262,82.05221719730612,3,0,0,18,0,0,0.9843313963376387,1,0.22166228475327024,0,0.0
