driver_id,total_trips,duration_minutes_mean,duration_minutes_std,total_driving_time_minutes,distance_miles_mean,distance_miles_std,total_distance_miles,average_speed_mph_mean,average_speed_mph_std,max_speed_mph_mean,max_speed_mph_max,harsh_braking_events_mean,harsh_braking_events_sum,harsh_acceleration_events_mean,harsh_acceleration_events_sum,sharp_cornering_events_mean,sharp_cornering_events_sum,total_harsh_events_mean,total_harsh_events_sum,harsh_events_per_mile_mean,harsh_events_per_minute_mean,phone_usage_seconds_mean,phone_usage_seconds_sum,phone_usage_percent_mean,phone_usage_flag_mean,excessive_phone_use_mean,speeding_percent_mean,speed_variance_mean,speed_ratio_mean,high_speed_flag_mean,excessive_speed_flag_mean,night_driving_mean,rush_hour_mean,high_risk_time_mean,long_trip_flag_mean,short_trip_flag_mean,extended_duration_flag_mean,trip_efficiency_mean,data_quality_score_mean,gps_accuracy_avg_mean,low_quality_data_mean,poor_gps_accuracy_mean,avg_trips_per_day,avg_miles_per_trip,avg_duration_per_trip,harsh_driving_intensity,speed_risk_score,distraction_risk_score,timing_risk_score,composite_risk_score,risk_category,high_mileage_driver,frequent_driver,consistent_driver
d42a3ed3a34da6e2,13,19.4846,9.4718,253.3,16.1777,7.33,210.31,48.8,6.0508,62.5615,92.1,2.5385,33,2.4615,32,1.2308,16,6.2308,81,0.4362,0.3293,6.6923,87,0.6292,0.2308,0.0,0.4898,13.7615,1.2823,0.1538,0.0,0.0769,0.7692,0.8462,0.0,0.0,0.0,0.848,0.8944,12.9471,0.1538,0.4615,0.43333333333333335,16.177692307692308,19.484615384615385,6.2308,4.80992,1.2584,8.8455,66.149276,Very High,0,0,1
d42ad22be16460a3,15,25.26,12.2957,378.9,11.6553,7.5254,174.83,26.8467,5.0622,36.3467,59.6,0.8,12,0.2,3,0.4667,7,1.4667,22,0.1372,0.0563,0.0,0,0.0,0.0,0.0,0.0162,9.5,1.3742,0.0,0.0,0.4,0.3333,0.7333,0.0,0.2,0.0,0.4573,0.9238,14.5893,0.1333,0.7333,0.5,11.655333333333335,25.259999999999998,1.4667,0.00648,0.0,9.333,16.535543999999998,Medium,0,0,1
d49ded8ad1c5a052,15,38.92,20.7226,583.8,20.568,12.597,308.52,33.2267,4.7695,43.8067,57.4,2.6667,40,1.6667,25,0.8,12,5.1333,77,0.2727,0.1363,0.6,9,0.0699,0.0667,0.0,0.0876,10.58,1.3211,0.0,0.0,0.0667,0.6667,0.7333,0.0,0.0,0.0,0.5257,0.914,15.9003,0.1333,0.6667,0.5,20.567999999999998,38.919999999999995,5.1334,0.03504,0.1398,7.6674999999999995,52.947912,Very High,0,0,1
d49fbd30ce7c3dd7,7,37.5857,17.6417,263.1,15.0529,7.0764,105.37,27.2429,5.7639,34.3,42.1,1.4286,10,1.0,7,0.8571,6,3.2857,23,0.2079,0.0897,9.4286,66,0.3909,0.1429,0.0,0.0557,7.0571,1.2836,0.0,0.0,0.2857,0.5714,0.8571,0.0,0.0,0.0,0.4094,0.8925,16.8882,0.2857,0.5714,0.23333333333333334,15.052857142857144,37.58571428571429,3.2857000000000003,0.02228,0.7818,9.999500000000001,35.254484000000005,High,0,0,1
d4cf8bc9c28c66e4,19,34.7053,21.9609,659.4,26.7395,17.0289,508.05,46.9842,4.6649,56.9895,68.1,3.8947,74,3.5263,67,3.3158,63,10.7368,204,0.4456,0.3086,8.9474,170,0.4573,0.2105,0.0,0.3536,10.0053,1.2204,0.0,0.0,0.2632,0.5263,0.7895,0.1579,0.0526,0.0,0.7776,0.9099,15.2822,0.1053,0.8947,0.6333333333333333,26.739473684210527,34.705263157894734,10.736799999999999,0.14144,0.9146,9.211,109.70993200000001,Very High,0,0,1
d4f7ce6a00346cd4,11,31.3455,14.6655,344.8,17.9827,10.0296,197.81,32.2909,4.1414,39.5636,55.4,4.3636,48,2.9091,32,3.5455,39,10.8182,119,0.5736,0.322,5.8182,64,0.2961,0.1818,0.0,0.2995,7.2727,1.2228,0.0,0.0,0.0,0.9091,0.9091,0.0,0.0909,0.0,0.5653,0.8943,15.6133,0.0909,0.8182,0.36666666666666664,17.982727272727274,31.345454545454547,10.818200000000001,0.1198,0.5922,9.091000000000001,110.33224000000001,Very High,0,0,1
d5120767150184d4,10,25.4,12.8543,254.0,17.588,8.7938,175.88,41.74,6.2013,50.69,62.2,3.6,36,3.8,38,2.3,23,9.7,97,0.5367,0.3625,6.8,68,0.39,0.4,0.0,0.288,8.95,1.2263,0.0,0.0,0.0,1.0,1.0,0.0,0.1,0.0,0.7285,0.9212,15.1258,0.1,0.9,0.3333333333333333,17.588,25.4,9.7,0.1152,0.78,10.0,99.42456,Very High,0,0,1
d5322cc51acd0f23,16,29.7438,20.7892,475.9,18.6306,14.0307,298.09,36.3,3.7626,45.175,58.0,1.5,24,1.5,24,0.8125,13,3.8125,61,0.2183,0.1167,0.0,0,0.0,0.0,0.0,0.0895,8.875,1.2557,0.0,0.0,0.25,0.4375,0.6875,0.0,0.0625,0.0,0.6168,0.9009,14.5773,0.125,0.75,0.5333333333333333,18.630625,29.74375,3.8125,0.0358,0.0,8.125,39.76074,High,0,0,1
d55a1dc7523e038e,12,42.3,20.2772,507.6,23.2075,14.2091,278.49,37.7083,2.8144,49.0417,57.3,1.8333,22,0.5833,7,1.8333,22,4.25,51,0.2264,0.1112,1.0,12,0.0241,0.0833,0.0,0.0711,11.3333,1.3058,0.0,0.0,0.1667,0.5,0.6667,0.0,0.0833,0.0,0.5269,0.8715,12.6889,0.25,0.5,0.4,23.2075,42.300000000000004,4.2499,0.02844,0.0482,7.5005,44.031732000000005,High,0,0,1
d5c6478ae524bca8,13,31.7462,13.6142,412.7,19.9546,9.1909,259.41,37.0923,4.3712,49.4923,82.2,1.3077,17,1.2308,16,1.2308,16,3.7692,49,0.1765,0.1084,6.9231,90,0.595,0.3077,0.0,0.0843,12.4,1.3335,0.0769,0.0,0.5385,0.3077,0.8462,0.0,0.0769,0.0,0.6323,0.9113,14.9057,0.1538,0.8462,0.43333333333333335,19.954615384615387,31.746153846153845,3.7693,2.34072,1.19,11.1545,41.221115999999995,High,0,0,1
d5eafcc84c2560c8,17,35.5294,21.0106,604.0,19.8288,14.8478,337.09,32.5882,5.6503,43.7,67.6,1.8824,32,1.5294,26,1.0,17,4.4118,75,0.2505,0.1255,0.2353,4,0.0217,0.0588,0.0,0.0914,11.1118,1.348,0.0,0.0,0.2353,0.6471,0.8824,0.0588,0.0,0.0,0.5435,0.8861,16.6271,0.1765,0.7647,0.5666666666666667,19.828823529411764,35.529411764705884,4.4118,0.03656,0.0434,10.0005,46.15076800000001,High,0,0,1
d6083a77cf10cde3,17,34.2647,20.0981,582.5,17.2153,10.0318,292.66,36.0235,4.1629,43.2647,56.2,1.2353,21,1.7059,29,0.7059,12,3.6471,62,0.2203,0.1089,2.0,34,0.0593,0.1176,0.0,0.0792,7.2412,1.2069,0.0,0.0,0.2353,0.6471,0.8824,0.0,0.0588,0.0,0.526,0.9062,15.369,0.1176,0.5294,0.5666666666666667,17.215294117647062,34.26470588235294,3.6471,0.03168000000000001,0.1186,10.0005,38.53990400000001,High,0,0,1
d6165682e5c18f71,14,31.4143,16.4853,439.8,15.5729,9.5671,218.02,31.4071,4.1651,40.3571,56.2,0.5714,8,0.4286,6,0.1429,2,1.1429,16,0.0882,0.0292,0.6429,9,0.0948,0.0714,0.0,0.0219,8.95,1.2783,0.0,0.0,0.1429,0.3571,0.5,0.0,0.1429,0.0,0.5018,0.9064,19.7351,0.1429,0.8571,0.4666666666666667,15.572857142857144,31.414285714285715,1.1429,0.00876,0.1896,5.714499999999999,12.669327999999998,Medium,0,0,1
d620a602af25703d,15,26.5133,14.9765,397.7,16.8753,10.183,253.13,43.2133,5.382,53.6667,72.7,4.2,63,3.6,54,2.0667,31,9.8667,148,0.6794,0.3835,12.1333,182,1.7397,0.1333,0.0667,0.4081,10.4533,1.253,0.0,0.0,0.1333,0.6,0.7333,0.0,0.1333,0.0,0.656,0.9215,18.4219,0.0,0.8,0.5,16.875333333333334,26.513333333333332,9.866700000000002,0.16324000000000002,4.8134,7.9995,102.72257200000003,Very High,0,0,1
d66def17e84cf596,25,36.616,20.8953,915.4,20.028,15.7575,500.7,33.256,4.5721,43.368,61.6,1.92,48,1.44,36,1.08,27,4.44,111,0.2653,0.1271,0.76,19,0.0715,0.08,0.0,0.0785,10.112,1.3079,0.0,0.0,0.2,0.72,0.92,0.08,0.0,0.0,0.5335,0.855,15.189,0.28,0.76,0.8333333333333334,20.028,36.616,4.4399999999999995,0.031400000000000004,0.143,10.2,46.52091999999999,High,0,0,1
d6733f9d6fd28295,16,25.1312,15.133,402.1,11.8356,7.5553,189.37,33.1062,5.9642,42.575,57.9,3.3125,53,2.375,38,3.3125,53,9.0,144,0.8581,0.3847,4.3125,69,0.2142,0.125,0.0,0.3393,9.4688,1.2906,0.0,0.0,0.125,0.625,0.75,0.0,0.0625,0.0,0.4986,0.8959,14.1284,0.1875,0.6875,0.5333333333333333,11.835625,25.13125,9.0,0.13572,0.4284,8.125,91.87991600000001,Very High,0,0,1
d696a15cb0efdfc3,16,30.4188,16.6952,486.7,14.4388,9.0958,231.02,29.3188,3.7602,38.175,47.9,0.9375,15,0.5625,9,0.375,6,1.875,30,0.1283,0.0639,4.8125,77,0.3385,0.125,0.0,0.0161,8.8562,1.3072,0.0,0.0,0.25,0.5,0.75,0.0,0.0625,0.0,0.4646,0.8765,13.3828,0.3125,0.5625,0.5333333333333333,14.43875,30.41875,1.875,0.00644,0.677,8.75,20.840432,Medium,0,0,1
d7891e859cd5f414,13,22.8462,10.9368,297.0,15.7031,10.1537,204.14,40.0538,4.8793,52.1923,63.8,0.9231,12,0.7692,10,0.8462,11,2.5385,33,0.2234,0.1329,1.3846,18,0.0784,0.1538,0.0,0.0828,12.1385,1.3106,0.0,0.0,0.1538,0.5385,0.6923,0.0,0.0,0.0,0.6715,0.853,13.1768,0.3077,0.7692,0.43333333333333335,15.703076923076923,22.846153846153847,2.5385,0.033120000000000004,0.1568,7.692,27.011735999999996,High,0,0,1
d7b73cfd692cd80c,16,28.5312,17.9108,456.5,14.4556,9.3584,231.29,31.7,6.1118,37.4438,46.2,1.125,18,0.5625,9,1.1875,19,2.875,46,0.1806,0.0813,0.9375,15,0.0319,0.0625,0.0,0.0994,5.7438,1.1996,0.0,0.0,0.0,0.75,0.75,0.0,0.0625,0.0,0.5275,0.9105,15.5247,0.125,0.6875,0.5333333333333333,14.455625,28.53125,2.875,0.039760000000000004,0.0638,7.5,30.293828,High,0,0,1
d7b90be9938d6cb6,15,30.74,16.4953,461.1,19.8213,12.445,297.32,37.12,4.775,49.0867,69.3,0.8667,13,0.6667,10,0.4667,7,2.0,30,0.0998,0.0624,0.0,0,0.0,0.0,0.0,0.0243,11.9667,1.3198,0.0,0.0,0.2667,0.5333,0.8,0.0,0.0667,0.0,0.6267,0.9034,13.1795,0.1333,0.7333,0.5,19.82133333333333,30.740000000000002,2.0000999999999998,0.00972,0.0,9.3335,21.870616,Medium,0,0,1
d89e610ea0d3bbb3,13,28.8077,14.0345,374.5,21.7923,10.4207,283.3,49.3462,5.4485,60.7154,78.2,1.0769,14,1.3077,17,1.1538,15,3.5385,46,0.175,0.1307,0.0,0,0.0,0.0,0.0,0.079,11.3692,1.232,0.0,0.0,0.0769,0.6923,0.7692,0.0,0.0,0.0,0.7932,0.9057,16.7361,0.1538,0.8462,0.43333333333333335,21.792307692307695,28.807692307692307,3.5383999999999998,0.0316,0.0,8.0765,37.00878,High,0,0,1
d8eea021bb7d8480,11,37.0091,23.2139,407.1,18.0036,12.259,198.04,36.6636,5.8866,48.0909,62.5,0.9091,10,1.9091,21,0.7273,8,3.5455,39,0.2244,0.0892,0.0,0,0.0,0.0,0.0,0.0992,11.4273,1.3276,0.0,0.0,0.2727,0.4545,0.7273,0.0,0.1818,0.0,0.4989,0.8953,13.3175,0.2727,0.9091,0.36666666666666664,18.003636363636364,37.00909090909091,3.5455,0.03968,0.0,8.6355,37.194004,High,0,0,1
d8efddf9d9a15de7,12,28.7333,14.4202,344.8,16.6767,8.1878,200.12,34.6667,4.3257,40.15,46.7,1.8333,22,1.5833,19,0.6667,8,4.0833,49,0.2401,0.1374,0.0,0,0.0,0.0,0.0,0.0976,5.4833,1.1594,0.0,0.0,0.1667,0.5,0.6667,0.0,0.0,0.0,0.5879,0.873,14.9154,0.1667,0.75,0.4,16.676666666666666,28.733333333333334,4.0832999999999995,0.039040000000000005,0.0,7.5005,42.344812000000005,High,0,0,1
d97b73f0d578e115,12,31.7167,17.1298,380.6,12.9617,8.5536,155.54,31.0,5.3281,37.9333,45.1,2.3333,28,1.1667,14,0.8333,10,4.3333,52,0.522,0.1542,0.0,0,0.0,0.0,0.0,0.0692,6.9333,1.2301,0.0,0.0,0.0833,0.75,0.8333,0.0,0.1667,0.0,0.3983,0.889,15.8339,0.0833,0.8333,0.4,12.961666666666666,31.71666666666667,4.3333,0.02768,0.0,8.7495,45.091204000000005,High,0,0,1
d97c70660ad4bf32,15,29.34,13.6928,440.1,19.078,10.3721,286.17,30.54,5.557,40.1733,52.5,0.5333,8,0.4667,7,0.2667,4,1.2667,19,0.1061,0.057,0.0,0,0.0,0.0,0.0,0.0164,9.6333,1.3254,0.0,0.0,0.1333,0.6,0.7333,0.0,0.0667,0.0,0.6197,0.8756,14.1315,0.2,0.8,0.5,19.078,29.34,1.2667,0.006560000000000001,0.0,7.9995,14.268868,Medium,0,0,1
d98bd1c6d704f72d,8,36.875,12.5691,295.0,22.3875,14.2305,179.1,33.075,4.0605,43.55,53.8,3.0,24,1.125,9,1.875,15,6.0,48,0.3129,0.1647,0.0,0,0.0,0.0,0.0,0.08,10.475,1.3126,0.0,0.0,0.375,0.25,0.625,0.0,0.0,0.0,0.5666,0.8752,14.0859,0.125,0.875,0.26666666666666666,22.3875,36.875,6.0,0.032,0.0,8.125,61.6346,Very High,0,0,1
da1e323a6b44f159,15,33.9333,22.0919,509.0,14.4647,13.4799,216.97,26.2533,5.2901,35.18,52.6,1.4,21,1.6,24,1.0,15,4.0,60,0.3846,0.1133,6.8667,103,0.5333,0.1333,0.0,0.0868,8.9267,1.3403,0.0,0.0,0.0667,0.7333,0.8,0.0,0.2667,0.0,0.4027,0.8909,13.4006,0.2,0.8,0.5,14.464666666666666,33.93333333333333,4.0,0.03472,1.0666,8.333499999999999,42.210415999999995,High,0,0,1
da3f6f44bef4de29,12,24.4083,18.8838,292.9,17.8133,13.4096,213.76,41.425,5.0469,50.6917,62.0,1.1667,14,1.25,15,0.8333,10,3.25,39,0.2038,0.1438,7.8333,94,0.8351,0.1667,0.0,0.0667,9.2667,1.2298,0.0,0.0,0.1667,0.6667,0.8333,0.0,0.0833,0.0,0.742,0.9453,12.6283,0.0833,0.5833,0.4,17.813333333333333,24.40833333333333,3.25,0.02668,1.6702,9.1675,35.176604,High,0,0,1
da67e8fa1c4c8244,25,31.612,22.3929,790.3,16.0172,11.4619,400.43,32.548,6.053,43.724,61.2,0.8,20,0.68,17,0.32,8,1.8,45,0.1258,0.0598,0.0,0,0.0,0.0,0.0,0.0196,11.176,1.362,0.0,0.0,0.28,0.44,0.72,0.04,0.12,0.0,0.5171,0.9094,15.6099,0.12,0.84,0.8333333333333334,16.0172,31.612,1.8,0.00784,0.0,8.600000000000001,19.722351999999997,Medium,0,0,1
daa3675de991820f,11,31.0909,13.7125,342.0,13.9691,10.0858,153.66,32.4364,5.6543,39.6091,52.0,0.5455,6,0.3636,4,0.0909,1,1.0,11,0.0627,0.0252,0.0,0,0.0,0.0,0.0,0.0216,7.1727,1.2251,0.0,0.0,0.2727,0.3636,0.6364,0.0,0.0909,0.0,0.4285,0.9026,13.8073,0.1818,0.8182,0.36666666666666664,13.969090909090909,31.09090909090909,1.0,0.00864,0.0,7.7265,11.547892000000001,Medium,0,0,1
daa7cb90c834d978,22,31.1636,15.9121,685.6,20.7023,11.6298,455.45,37.9636,5.7963,47.3182,66.5,1.2273,27,0.7727,17,0.9091,20,2.9091,64,0.1578,0.0978,2.9091,64,0.1193,0.0909,0.0,0.0712,9.3545,1.2422,0.0,0.0,0.2273,0.6364,0.8636,0.0455,0.0,0.0,0.6629,0.8756,16.8329,0.2273,0.7273,0.7333333333333333,20.702272727272728,31.163636363636364,2.9091,0.028480000000000002,0.2386,9.7735,31.173544,High,0,0,1
dae731ad160a48d8,14,27.5714,22.4471,386.0,21.6643,17.7164,303.3,44.15,6.6057,54.2786,70.0,3.8571,54,3.7143,52,2.5,35,10.0714,141,0.5327,0.4027,6.4286,90,0.4271,0.2143,0.0,0.4129,10.1286,1.2315,0.0,0.0,0.1429,0.5714,0.7143,0.0714,0.0714,0.0,0.7897,0.9073,12.0323,0.1429,0.6429,0.4666666666666667,21.664285714285715,27.571428571428573,10.0714,0.16516,0.8542,7.8575,102.762148,Very High,0,0,1
dae968c09e4a3782,18,30.5778,23.824,550.4,22.8533,22.2226,411.36,33.6,3.6867,41.2722,51.0,1.0,18,1.1667,21,1.1111,20,3.2778,59,0.1833,0.1143,9.8333,177,1.1946,0.2222,0.0,0.0912,7.6722,1.235,0.0,0.0,0.3333,0.4444,0.7778,0.0556,0.1667,0.0,0.6875,0.8953,14.7657,0.1667,0.7222,0.6,22.853333333333335,30.577777777777776,3.2778,0.036480000000000005,2.3892,9.4435,35.872244,High,0,0,1
daee010e2f6c60cd,9,23.5222,19.564,211.7,14.2833,11.4839,128.55,36.2222,6.0497,46.5667,61.1,1.1111,10,1.2222,11,0.6667,6,3.0,27,0.2454,0.1463,3.7778,34,0.124,0.2222,0.0,0.0722,10.3444,1.2888,0.0,0.0,0.3333,0.5556,0.8889,0.0,0.2222,0.0,0.6388,0.8601,18.8544,0.2222,0.8889,0.3,14.283333333333335,23.522222222222222,3.0,0.028880000000000003,0.248,10.555499999999999,32.243764,High,0,0,1
daf0ae0c26065313,14,36.7786,23.2022,514.9,22.2743,12.7967,311.84,39.8429,3.1835,49.6714,57.5,1.4286,20,1.5,21,0.7143,10,3.6429,51,0.1753,0.1059,1.1429,16,0.0741,0.0714,0.0,0.0964,9.8286,1.2546,0.0,0.0,0.1429,0.6429,0.7857,0.0,0.0,0.0,0.6341,0.9125,14.2281,0.0714,0.5,0.4666666666666667,22.274285714285714,36.778571428571425,3.6429000000000005,0.038560000000000004,0.1482,8.5725,38.229168,High,0,0,1
db685713f7ff5ae1,15,31.1933,13.7975,467.9,8.7627,5.449,131.44,21.8067,6.2448,31.9733,42.3,0.4667,7,0.3333,5,0.2667,4,1.0667,16,0.1436,0.0345,2.2667,34,0.1062,0.1333,0.0,0.0176,10.1667,1.5079,0.0,0.0,0.2,0.5333,0.7333,0.0,0.2667,0.0,0.2809,0.9001,19.3271,0.1333,0.9333,0.5,8.762666666666666,31.19333333333333,1.0667,0.007040000000000001,0.2124,8.333,12.441912,Medium,0,0,1
db8e36c9d47621fd,14,24.8357,12.778,347.7,14.235,9.4092,199.29,33.2786,2.93,40.6857,50.6,0.9286,13,0.9286,13,0.7143,10,2.5714,36,0.1627,0.0818,4.0,56,0.7503,0.1429,0.0,0.0836,7.4071,1.2304,0.0,0.0,0.2143,0.6429,0.8571,0.0,0.0714,0.0,0.5746,0.894,16.4183,0.0714,0.9286,0.4666666666666667,14.235,24.835714285714285,2.5715,0.03344,1.5006,9.6435,28.404031999999997,High,0,0,1
dc6a7439b986c4e7,16,28.0875,15.411,449.4,27.7031,14.1324,443.25,58.3188,4.5,69.3,84.7,5.4375,87,3.75,60,2.75,44,11.9375,191,0.4104,0.4067,4.1875,67,0.4474,0.1875,0.0,0.3944,10.9812,1.1861,0.1875,0.0,0.1875,0.625,0.8125,0.0625,0.0,0.0,1.0122,0.8958,15.9448,0.1875,0.875,0.5333333333333333,27.703125,28.0875,11.9375,5.78276,0.8948,9.0625,123.369728,Very High,0,0,1
dcb635c5e2a68a39,14,25.9929,11.445,363.9,12.1986,5.8382,170.78,25.8714,4.6993,41.55,79.7,1.1429,16,1.7143,24,0.8571,12,3.7143,52,0.3429,0.1448,0.0,0,0.0,0.0,0.0,0.0946,15.6786,1.6904,0.0,0.0,0.0,0.8571,0.8571,0.0,0.1429,0.0,0.4677,0.8843,18.1358,0.1429,0.9286,0.4666666666666667,12.198571428571428,25.99285714285714,3.7142999999999997,0.037840000000000006,0.0,8.571,38.868552,High,0,0,1
dcc28b6dd99cb421,12,34.2,19.1236,410.4,19.9725,15.1254,239.67,32.9083,3.7474,42.625,53.0,1.6667,20,1.9167,23,0.6667,8,4.25,51,0.2648,0.1307,2.4167,29,0.0909,0.0833,0.0,0.0866,9.7167,1.3069,0.0,0.0,0.25,0.3333,0.5833,0.0833,0.1667,0.0,0.5445,0.9515,18.7906,0.0,0.75,0.4,19.9725,34.199999999999996,4.2501,0.03464,0.1818,7.083,44.018892,High,0,0,1
dcf4155640c1f6bd,16,22.1188,11.8878,353.9,12.3256,6.6825,197.21,33.9625,4.6722,41.5375,50.9,1.1875,19,0.9375,15,0.5625,9,2.6875,43,0.256,0.1374,4.125,66,0.5209,0.125,0.0,0.0578,7.575,1.2286,0.0,0.0,0.1875,0.5,0.6875,0.0,0.125,0.0,0.5643,0.8867,13.6972,0.125,0.6875,0.5333333333333333,12.325625,22.11875,2.6875,0.02312,1.0418,7.8125,28.965336,High,0,0,1
dd0c03a5ffef9f25,12,27.35,18.5066,328.2,19.2025,15.3588,230.43,35.275,3.6425,48.4333,62.2,0.9167,11,1.0833,13,0.4167,5,2.4167,29,0.1655,0.0995,1.3333,16,0.0638,0.1667,0.0,0.0552,13.1583,1.3772,0.0,0.0,0.1667,0.75,0.9167,0.0,0.0833,0.0,0.6685,0.9012,13.309,0.0833,0.6667,0.4,19.2025,27.349999999999998,2.4167,0.022080000000000002,0.1276,10.000499999999999,26.237524,High,0,0,1
dd600db3c65e104e,10,30.77,17.5544,307.7,15.598,11.0114,155.98,30.68,7.458,40.55,63.9,1.5,15,1.6,16,1.0,10,4.1,41,0.2676,0.1205,0.0,0,0.0,0.0,0.0,0.0915,9.87,1.3515,0.0,0.0,0.0,0.9,0.9,0.0,0.1,0.0,0.5103,0.9323,14.6075,0.1,0.6,0.3333333333333333,15.597999999999999,30.77,4.1,0.0366,0.0,9.0,42.81098,High,0,0,1
dd6814e86b78627f,13,31.0769,23.1242,404.0,21.7123,16.586,282.26,39.5462,4.82,48.5846,67.4,3.6923,48,3.2308,42,3.4615,45,10.3846,135,0.497,0.3373,6.2308,81,0.2959,0.0769,0.0,0.3478,9.0385,1.2267,0.0,0.0,0.3077,0.4615,0.7692,0.0769,0.0,0.0,0.6921,0.9487,15.9123,0.0,0.6923,0.43333333333333335,21.712307692307693,31.076923076923077,10.384599999999999,0.13912,0.5918,9.2305,106.02973599999999,Very High,0,0,1
dd85b9a384ff4333,12,29.6833,14.0789,356.2,23.7308,13.6177,284.77,48.5083,4.1239,58.7917,67.6,4.25,51,4.6667,56,2.25,27,11.1667,134,0.5336,0.4101,14.1667,170,0.9862,0.25,0.0,0.3728,10.2833,1.2152,0.0,0.0,0.0833,0.6667,0.75,0.0833,0.0833,0.0,0.8014,0.9316,14.1847,0.0833,0.6667,0.4,23.730833333333333,29.683333333333334,11.166699999999999,0.14912,1.9724,7.9165,114.28123599999998,Very High,0,0,1
dda9e7d84bfc561e,15,33.6067,14.2704,504.1,20.41,13.5097,306.15,40.0533,3.7647,52.4733,73.9,1.6667,25,0.9333,14,1.0,15,3.6,54,0.2689,0.1131,0.0,0,0.0,0.0,0.0,0.0675,12.42,1.3168,0.0,0.0,0.4,0.4667,0.8667,0.0,0.0667,0.0,0.5921,0.9037,12.7491,0.0667,0.6667,0.5,20.41,33.60666666666667,3.6,0.027000000000000003,0.0,10.667,38.1415,High,0,0,1
ddc1b42a3f2167d7,14,25.4071,11.6863,355.7,12.5757,7.2634,176.06,28.6571,6.7322,39.0357,68.5,0.2857,4,0.4286,6,0.3571,5,1.0714,15,0.0952,0.0426,4.5,63,0.1389,0.0714,0.0,0.0188,10.3786,1.357,0.0,0.0,0.2143,0.5,0.7143,0.0,0.1429,0.0,0.4956,0.9435,15.2912,0.0714,0.8571,0.4666666666666667,12.575714285714286,25.407142857142855,1.0714,0.007520000000000001,0.2778,8.2145,12.498055999999998,Medium,0,0,1
ddf424303ad5eaac,16,31.2438,16.7995,499.9,21.5031,14.8052,344.05,40.7312,4.5593,52.2938,70.9,1.5,24,1.25,20,1.25,20,4.0,64,0.2394,0.1363,7.1875,115,0.5804,0.125,0.0,0.1042,11.5625,1.2953,0.0,0.0,0.0625,0.75,0.8125,0.0625,0.0625,0.0,0.648,0.907,13.3772,0.125,0.8125,0.5333333333333333,21.503125,31.24375,4.0,0.04168,1.1608,8.4375,42.280404,High,0,0,1
de8d9dfb2cdbc18e,21,26.1619,12.8442,549.4,16.5614,8.4988,347.79,38.081,4.0863,47.5762,70.1,1.5714,33,1.5714,33,0.8571,18,4.0,84,0.2261,0.1361,0.0,0,0.0,0.0,0.0,0.094,9.4952,1.2502,0.0,0.0,0.1429,0.8095,0.9524,0.0,0.1429,0.0,0.6315,0.9035,16.3575,0.0476,0.8095,0.7,16.56142857142857,26.16190476190476,3.9999,0.0376,0.0,10.2385,42.05797999999999,High,0,0,1
dea39444afb79fac,17,28.7471,19.0695,488.7,18.8871,12.2354,321.08,36.0529,4.9703,46.8647,65.9,4.9412,84,3.1176,53,2.4706,42,10.5294,179,0.5722,0.3796,0.0,0,0.0,0.0,0.0,0.3012,10.8118,1.3095,0.0,0.0,0.2353,0.2941,0.5294,0.0,0.1765,0.0,0.6728,0.9123,14.8061,0.0588,0.7059,0.5666666666666667,18.88705882352941,28.74705882352941,10.529399999999999,0.12048000000000002,0.0,6.4704999999999995,106.62424399999998,Very High,0,0,1
dedfd926d632ac84,14,36.3214,14.7427,508.5,19.545,8.8963,273.63,37.3929,6.5358,48.1071,58.8,0.4286,6,0.8571,12,0.2143,3,1.5,21,0.0807,0.0429,3.7857,53,0.2731,0.0714,0.0,0.0209,10.7143,1.3018,0.0,0.0,0.0714,0.7857,0.8571,0.0,0.0,0.0,0.5494,0.9157,13.7618,0.0714,0.5714,0.4666666666666667,19.544999999999998,36.32142857142857,1.4999999999999998,0.00836,0.5462,8.927999999999999,17.061207999999997,Medium,0,0,1
df0d1a08efc134e7,18,28.1722,14.0097,507.1,10.7761,5.5422,193.97,22.0444,4.9133,33.4167,51.7,0.6667,12,0.6111,11,0.2222,4,1.5,27,0.138,0.0473,4.4444,80,0.8514,0.0556,0.0556,0.0206,11.3722,1.5531,0.0,0.0,0.1111,0.6111,0.7222,0.0,0.1111,0.0,0.4075,0.8982,12.1613,0.1111,0.7778,0.6,10.776111111111112,28.172222222222224,1.5,0.00824,2.8148,7.7775,17.965372,Medium,0,0,1
df24c0a8e30510ec,13,28.2231,14.7177,366.9,15.0131,12.6383,195.17,31.7,4.5426,45.0154,58.3,1.1538,15,0.7692,10,1.0,13,2.9231,38,0.2252,0.1043,0.0,0,0.0,0.0,0.0,0.0645,13.3154,1.4272,0.0,0.0,0.3846,0.6154,1.0,0.0769,0.0769,0.0,0.5116,0.8622,9.7892,0.3077,0.4615,0.43333333333333335,15.013076923076921,28.22307692307692,2.923,0.025800000000000003,0.0,11.923,31.622339999999998,High,0,0,1
df974ac317d8a0dc,16,36.5562,14.3605,584.9,19.9706,9.2261,319.53,37.8938,2.8592,49.625,69.8,4.75,76,4.25,68,3.3125,53,12.3125,197,0.6641,0.3363,12.875,206,0.6069,0.3125,0.0,0.3702,11.7313,1.3083,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5692,0.8678,18.2061,0.3125,0.75,0.5333333333333333,19.970625,36.55625,12.3125,0.14808,1.2138,5.0,124.776324,Very High,0,0,1
